level_0,index,id,text,time,labels
4667,2695,498556324868009984,BREAKING : AG Eric Holder has instructed attorneys in the department 's civil rights division to monitor developments in #Ferguson . - @USER,2014-08-10 19:47:45,0
2826,854,498560433021026304,""" if you Retweet or Screenshot . Just spread the word we need #Justice "" #ferguson #stlouis #MO #uniteblue #libcrib #p2 HTTPURL",2014-08-10 20:04:04,0
2163,191,498575704582148096,If u r white & u r not outraged about #Ferguson then the problem is much bigger than the police . #americaforall,2014-08-10 21:04:45,0
4713,2741,498584409055174656,"Protestors have blocked West Florissant , a major street in St . Louis County . #Ferguson HTTPURL",2014-08-10 21:39:21,0
5685,3713,498585089828478977,#Ferguson #MikeBrown protests HTTPURL,2014-08-10 21:42:03,0
5487,3515,498586725502173184,R . I . P . #MikeBrown . Innocent teen murdered by #Ferguson police . #RETWEET for respect & spreading his story . HTTPURL,2014-08-10 21:48:33,0
4277,2305,498590686065606657,"Michael Jackson : "" It does n't matter if you 're black or white . "" Reality : #Ferguson #MikeBrown The War is n't on whites HTTPURL",2014-08-10 22:04:17,0
4628,2656,498600617645199361,The anger and tension is definitely worse than last night . #Ferguson,2014-08-10 22:43:45,0
3320,1348,498602787614511104,Happening now in #Ferguson HTTPURL,2014-08-10 22:52:22,0
3249,1277,498602798687469568,Sad Survival Lessons We Have To Teach Our Young Black Boys . #JusticeForMikeBrown #MikeBrown #Ferguson HTTPURL,2014-08-10 22:52:25,0
4265,2293,498602841335169024,Some signs from the earlier shutdown of West Florissant in #Ferguson HTTPURL,2014-08-10 22:52:35,0
3494,1522,498603999252467713,Family of #MichaelBrown talks about his life : HTTPURL . #STL #Ferguson #MikeBrown HTTPURL,2014-08-10 22:57:11,0
3126,1154,498609222020780033,#Ferguson protestors have shut down a major intersection HTTPURL,2014-08-10 23:17:56,0
4052,2080,498616975850225664,Happening now in #Ferguson where #MikeBrown was killed . HTTPURL,2014-08-10 23:48:45,0
4292,2320,499345010190348288,"I do n't know how this is going to end . But man , it does n't feel good right now . #ferguson HTTPURL",2014-08-13 00:01:42,0
5611,3639,499345023721537536,Tell @USER to rigorously investigate & prosecute all #Ferguson police involved in execution of #MikeBrown HTTPURL,2014-08-13 00:01:45,0
4777,2805,499345384024842240,"#Ferguson right now : Those who want a riot , come prepared for a riot . Heavily-armed officers are moving in . HTTPURL",2014-08-13 00:03:11,0
4266,2294,499345604297121792,"The #Ferguson police look more militarized now than the actual National Guard , here from the 1967 Newark riots : HTTPURL",2014-08-13 00:04:04,0
4695,2723,499346625760751616,Something being talked about tonight is the makeup of the #Ferguson Police Dept . Here 's a breakdown : #MichaelBrown HTTPURL,2014-08-13 00:08:07,0
2081,109,499347831954870274,"PHOTOS :: #Ferguson , Missouri , looks like a war zone HTTPURL HTTPURL",2014-08-13 00:12:55,0
3459,1487,499349252938956800,The protestors have started marching into a neighborhood . Police still standing here . #Ferguson #MichaelBrown HTTPURL,2014-08-13 00:18:34,0
4591,2619,499349294034743297,Who is in Ferguson ? Who can livestream ? Who can tweet ? The world needs to know what is going on . Let 's show them . #Ferguson #OpFerguson,2014-08-13 00:18:43,0
5132,3160,499355083734519808,""" The fatal shooting of an unarmed teenager deserves a full review . "" AG Eric Holder #MikeBrown #Ferguson",2014-08-13 00:41:44,0
4024,2052,499357077429817344,Army tactical gearThis image is not from #iraq or #Afghanistan this is #Ferguson MO #MichaelBrown fatal shooting HTTPURL,2014-08-13 00:49:39,0
5716,3744,499357289363431425,""" You a reporter , big boy ? See . They 're treating you like they do us . "" A #Ferguson protestor who 's quickly become one of my favorites told me",2014-08-13 00:50:30,0
5334,3362,499358869492367360,"The sights and sounds from #Ferguson , Missouri are unbelievable : HTTPURL HTTPURL",2014-08-13 00:56:46,0
4257,2285,499359735947087872,Anonymous hacking group threatens the #Ferguson police in wake of the murder of Mike Brown --> HTTPURL HTTPURL,2014-08-13 01:00:13,0
3030,1058,499360134779637761,"Federal grants drive cop militarization : in ' 12 St . Louis County got Bearcat armored vehicle , other goodies HTTPURL #ferguson",2014-08-13 01:01:48,0
3403,1431,499360762167848960,"So , @USER is telling the story about how the #StLouis Police were harassing the whistleblower who detailed racism in the PD . #Ferguson",2014-08-13 01:04:18,0
2362,390,499360784666071040,The police * are the occupying army in the black colony . - Huey Newton #Ferguson police #MichaelBrown HTTPURL,2014-08-13 01:04:23,0
3795,1823,499361017038905344,"The whistleblower , a white man who went by the name of "" Lonewolf , "" said Black people should be allowed to shop w / o harassment . #Ferguson",2014-08-13 01:05:18,0
2591,619,499361252691681281,The whistleblower was putting his Lieutenant on blast . Nine other officers corroborated the rampant racism in the #StLouis PD . #Ferguson,2014-08-13 01:06:14,0
2325,353,499361506132508673,"The whistleblower said they would often have "" Black day "" or "" tan day "" to just arrest Black or Brown people by the #StLouis PD . #Ferguson",2014-08-13 01:07:15,0
38,38,499361662743220224,So #Ferguson Police can afford machine guns but they can't afford dash cameras for their squad cars ? #interesting #MikeBrown,2014-08-13 01:07:52,1
1980,8,499361679197884416,"The whistleblower said the #StLouis PD told the Black officers , "" Oh , not you ... you 're the good guys . "" #Ferguson",2014-08-13 01:07:56,0
2005,33,499361965035491329,"After the whistleblower revealed what was happening , he was summarily harassed , got drug tests , car taken & transferred . #Ferguson #StLouis",2014-08-13 01:09:04,0
3976,2004,499362269269336064,The whistleblower said it was n't his intention to take the #StLouis PD down but he HAD to say something . He filed a lawsuit . #Ferguson,2014-08-13 01:10:17,0
2432,460,499362348940144640,"Police still at one end of W . Florissant , protesters now at Greater St . Mark Church . #Ferguson p / v @USER HTTPURL",2014-08-13 01:10:36,0
4614,2642,499362441697193985,Peaceful youth demonstration at Greater St . Mark Church #ferguson HTTPURL,2014-08-13 01:10:58,0
5543,3571,499362480179912705,Peaceful youth demonstration at Greater St . Mark Church #ferguson HTTPURL,2014-08-13 01:11:07,0
3676,1704,499362949166030848,Peaceful youth demonstration at Greater St . Mark Church #ferguson HTTPURL,2014-08-13 01:12:59,0
5296,3324,499362994862960640,Peaceful youth demonstration at Greater St . Mark Church #ferguson HTTPURL,2014-08-13 01:13:10,0
2497,525,499363323335680000,""" Get out your cars . Join us ! "" say youth demonstrators . #ferguson HTTPURL",2014-08-13 01:14:28,0
2502,530,499363612260315136,An 88 - year-old woman has joined the youth in #Ferguson HTTPURL,2014-08-13 01:15:37,0
5571,3599,499363921661140993,"Mound City Bar Association has agreed to donate their time PRO BONO , for ANY WITNESSES that would like to come forward . #Ferguson #MikeBrown",2014-08-13 01:16:51,0
5663,3691,499363975377993729,Tell me again how this guy points loaded rifle at cops w impunity & unarmd black men get killed #Ferguson #UniteBlue HTTPURL,2014-08-13 01:17:04,0
5681,3709,499364002318020608,The Mound City Bar Association is offering pro-bono representation to all witnesses of #MikeBrown shooting . #Ferguson,2014-08-13 01:17:10,0
5519,3547,499364508641808384,How the federal government is militarizing police departments : HTTPURL #Ferguson,2014-08-13 01:19:11,0
2511,539,499364522038394880,88 - year-old Creola Mccalister has joined the youth in #Ferguson HTTPURL HTTPURL,2014-08-13 01:19:14,0
3439,1467,499365436816105473,""" Hands up ! Do n't shoot ! "" #ferguson HTTPURL",2014-08-13 01:22:52,0
2338,366,499366152049803264,Not a cop in sight at the #MichaelBrown rally and all is peaceful . #ferguson,2014-08-13 01:25:43,0
763,763,499366666300846081,Line of police cars with high beams on greets anyone trying to enter #Ferguson . It 's shut down . No media allowed . HTTPURL,2014-08-13 01:27:45,1
3492,1520,499366930457710592,"Remember : This is how #Ferguson protests began.Before dogs , tear gas , rubber bullets , intimidation , No-Fly Zone ... HTTPURL",2014-08-13 01:28:48,0
4501,2529,499366977497214976,"Anonymous hacking group threatens #Ferguson police in wake of Shooting HTTPURL HTTPURL "" via @USER",2014-08-13 01:28:59,0
2395,423,499368426931228672,The #Ferguson police have NOT interviewed the primary eye witness to Michael Brown 's murder & they wo n't release how many times he was shot .,2014-08-13 01:34:45,0
109,109,499368533378498560,"Before his death #MikeBrown told his mother , "" The world will know who #MichaelBrown is ! "" #Ferguson",2014-08-13 01:35:10,1
868,868,499368931367608320,"Currently the #FoxNews website has zero , repeat , ZERO coverage of the #Ferguson protests , probably due to lack of cowboy hats .",2014-08-13 01:36:45,1
2901,929,499369948943495168,"The world now knows his name , tonight get to know Mike Brown the person @USER at 9 #ferguson HTTPURL",2014-08-13 01:40:48,0
4974,3002,499375535458643968,"Wow . From responses , it seems people only know about what 's happening in #Ferguson from web . What happens when gov ends net neutrality ?",2014-08-13 02:03:00,0
3487,1515,499376069485821952,Next up on Fox News : Here 's some footage of angry black people in #Ferguson with no discussion about why they 're angry . Enjoy ! #MikeBrown,2014-08-13 02:05:07,0
2717,745,499377470697926656,And They Call #Conservatives Terrorists ? #tcot #Ferguson HTTPURL,2014-08-13 02:10:41,0
5772,3800,499377813758443520,There 's a town that 's a no-fly-zone with a media blackout right in the middle of our country . Let that sink in . #Ferguson,2014-08-13 02:12:03,0
2397,425,499379061718659073,Quiet where I am . Lots of talking . Lots of standing . No smash-smash . #Ferguson HTTPURL,2014-08-13 02:17:00,0
2004,32,499381321954000896,Destruction of property and destruction of life are false equivalents . #MikeBrown #Ferguson,2014-08-13 02:25:59,0
1648,1648,499381843955707904,The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem . #ferguson HTTPURL,2014-08-13 02:28:04,1
4305,2333,499381917490237440,Something being talked about tonight is the makeup of the #Ferguson Police Dept . Here 's a breakdown : #MichaelBrown HTTPURL,2014-08-13 02:28:21,0
4311,2339,499383196451368960,Love . #ferguson HTTPURL,2014-08-13 02:33:26,0
2791,819,499383640267423744,NO VIOLENCE ! JUST JUSTICE ! #ferguson HTTPURL,2014-08-13 02:35:12,0
5004,3032,499385227362328576,White twitter doing what they do best ... #Ferguson #FergusonShooting HTTPURL,2014-08-13 02:41:30,0
4481,2509,499386181310619649,"This is n't a riot story . My latest , on why the "" hands up / do n't shoot "" protest is so important in St . Louis : HTTPURL #Ferguson",2014-08-13 02:45:18,0
4355,2383,499386726414954496,"The occasional police car drives through and some shouts of "" F-ck the Police ! "" can be heard . But back to peaceful when they leave . #Ferguson",2014-08-13 02:47:28,0
5390,3418,499387698390790144,A Great Grandmother in #Ferguson came out & stood with the young for #MikeBrown . This is our city . HTTPURL,2014-08-13 02:51:20,0
4807,2835,499387985096237056,"#STL A cleanup for #Ferguson has been organized . TOMORROW . Meet at 10 am Wednesday August 13 , 333 N Florissant Rd , Ferguson , MO 63135",2014-08-13 02:52:28,0
1992,20,499387993879511041,Two weeks before #MichaelBrown was killed he accepted Jesus Christ as his savior ! #Ferguson,2014-08-13 02:52:30,0
4359,2387,499388398529175552,Keep #dontshoot going ! That 's the chant of our young people in #Ferguson ! HTTPURL,2014-08-13 02:54:07,0
4873,2901,499388619425980416,"This is #Ferguson , a suburb in America . HTTPURL",2014-08-13 02:54:59,0
5649,3677,499389815268573187,MT @USER #Ferguson #FergusonShooting #MikeBrown HTTPURL . Best tweet of the day for me .,2014-08-13 02:59:44,0
2817,845,499394221984714752,#BREAKING : A man just advanced on police . A red laser immediately was painted on his shirt . He threw his hands up . #Ferguson #MichaelBrown,2014-08-13 03:17:15,0
2525,553,499394946416529409,"#Ferguson picture from earlier in the day , high powered rifles trained on protesters HTTPURL",2014-08-13 03:20:08,0
2999,1027,499397048878501888,When white folks start discussing how POC should respond to blatant or covert racism & oppression . - _ - #Ferguson HTTPURL,2014-08-13 03:28:29,0
5170,3198,499397804620386304,"Putting out a specific call again : this story should be told by Black youth , from #Ferguson . If that 's you , we have a platform , get at me",2014-08-13 03:31:29,0
2787,815,499400566397607936,"Cops warn the crowd . The photog 's gas mask comes out . Someone is chanting "" Gaza Strip . "" #Ferguson HTTPURL",2014-08-13 03:42:28,0
2774,802,499401478235099137,This is what the front line looks and sounds like . #Ferguson HTTPURL,2014-08-13 03:46:05,0
3259,1287,499401831874043905,"Protestor on bull horn : "" Is this the Gaza Strip you bombin ' "" #Ferguson HTTPURL",2014-08-13 03:47:29,0
3540,1568,499402006146977792,"The #Ferguson police look more militarized now than the actual National Guard , here from the 1967 Newark riots : HTTPURL",2014-08-13 03:48:11,0
3215,1243,499402444267212800,"Police told protesters to get out of street , they instead got on knees and said , "" Hands up ! Do n't shoot ! "" #Ferguson HTTPURL",2014-08-13 03:49:55,0
